review_id,suggested_decision,human_decision,audience,audience_label,port,type,status,category,question,desc,original_answer,suggested_answer,attachment,source_sheet,date,customer,manager,owner,review_note,score
fb-approval-0047,建议入库,,student,学生库,学生,使用问题,已处理,作业/布置/批改/反馈；音频/录音/听力；浏览器/网络/缓存,您好 我想问一下给学生布置托福TPO72听力为啥显示音频加载中，然后就做不了，是这一套音频有bug么？,学生答题音频加载不出来,音频没有问题，建议使用谷歌浏览器,老师，您可以先让学生使用 Chrome 浏览器重新进入，并刷新页面或清理缓存。如果音频超过 15 秒仍未加载，可按页面提示下载音频本地播放；仍不行的话，再提供学生账号、测试链接和截图转人工排查。,bae6da968d683db4c31607db58a3af5.jpg,企业版用户,2024-03-20 00:00:00,利博塔,,,,95
fb-approval-0048,建议入库,,student,学生库,学生,使用问题,已处理,作业/布置/批改/反馈；音频/录音/听力；浏览器/网络/缓存,有好多学生反馈，单词学习板块的这个录音测评功能有问题～测评了五分钟还在加载状态，并且无法跳过，只能退出,学生单词作业录音一直在测评,建议使用谷歌，iPad使用safari,老师，您可以先让学生使用 Chrome 浏览器重新进入，并刷新页面或清理缓存。如果音频超过 15 秒仍未加载，可按页面提示下载音频本地播放；仍不行的话，再提供学生账号、测试链接和截图转人工排查。,1e7a63151389c33d7e9f531d48302aa.jpg,企业版用户,2024-06-07 00:00:00,新航道,,,,95
fb-approval-0049,建议入库,,teacher,老师库,老师,使用问题,已处理,作业/布置/批改/反馈；浏览器/网络/缓存；权限/角色/公池,这个界面布置作业，比如我要布置托福的TPO26里面的其中一篇文章，现在是只能整套布置了嘛，没有像之前的这个TPO26会展开3篇文章，任意选择了。,选择题目后看不到具体的篇章,老师i电脑使用的safari浏览器，建议老师使用谷歌浏览器,老师，您可以先检查三点：学生是否在对应班级里、作业布置对象是否包含该学生、学生账号是否有做题权限。确认后让学生端刷新或重新登录再看。,,企业版用户,2023-03-10 00:00:00,洒脱,,,,95
fb-approval-0050,建议入库,,teacher,老师库,老师,使用问题,已处理,账号登录/密码/手机号；作业/布置/批改/反馈；权限/角色/公池,老师，我给学生布置的作业看不到练习情况，麻烦帮忙查一下。老师账号17839132205,,后台没有查到有学生的作答记录,老师，您可以先检查三点：学生是否在对应班级里、作业布置对象是否包含该学生、学生账号是否有做题权限。确认后让学生端刷新或重新登录再看。,40ce8507f752489f74a4b5ae1577114.jpg,企业版用户,2023-02-21 00:00:00,澜大,,,,95
fb-approval-0051,建议入库,,teacher,老师库,老师,使用问题,已处理,账号登录/密码/手机号；作业/布置/批改/反馈；权限/角色/公池,老师，我给学生布置的作业看不到练习情况，麻烦帮忙查一下。老师账号17839132205,老师看不到学生的答题情况,后台没有查到有学生的作答记录,老师，您可以先检查三点：学生是否在对应班级里、作业布置对象是否包含该学生、学生账号是否有做题权限。确认后让学生端刷新或重新登录再看。,40ce8507f752489f74a4b5ae1577114.jpg,客户数据2月,2023-02-21 00:00:00,澜大,,,,95
fb-approval-0052,建议入库,,teacher,老师库,老师,使用问题,已处理,作业/布置/批改/反馈；班级/排课/课时/考勤；权限/角色/公池,你好，学生反馈说作业做完一个就消失了,学生做完作业之后，被移除了班级，看不到作业了,学生被移除了班级后，无法查看前一个班级的作业,老师，您可以先检查三点：学生是否在对应班级里、作业布置对象是否包含该学生、学生账号是否有做题权限。确认后让学生端刷新或重新登录再看。,,企业版用户,2023-03-10 00:00:00,泛意,,,,94
fb-approval-0053,建议入库,,teacher,老师库,老师,使用问题,已处理,作业/布置/批改/反馈；班级/排课/课时/考勤；权限/角色/公池,班级结课的学生，继续系统布置，怎么搜不到人了呢？有效期还没有到,已结课的学生，布置作业学生显示无数据,学生在班级状态为已结课看不到该班级的作业，需要布置作业，教务可以在班级管理把学生状态改下,老师，您可以先检查三点：学生是否在对应班级里、作业布置对象是否包含该学生、学生账号是否有做题权限。确认后让学生端刷新或重新登录再看。,,企业版用户,2024-04-08 00:00:00,发凡,,,,94
fb-approval-0054,建议入库,,teacher,老师库,老师,操作疑问,已处理,作业/布置/批改/反馈；班级/排课/课时/考勤；权限/角色/公池；题库/录题/单词书/模考,为什么我布置了单词书之后在班级的作业里面看不到,布置了单词书之后在哪里查看,单词书可以查看学习详情，或者在学员查看练习情况,老师，您可以先检查三点：学生是否在对应班级里、作业布置对象是否包含该学生、学生账号是否有做题权限。确认后让学生端刷新或重新登录再看。,,企业版用户,2023-05-31 00:00:00,诺得,,,,94
fb-approval-0055,建议入库,,teacher,老师库,老师,使用问题,已处理,作业/布置/批改/反馈；班级/排课/课时/考勤；权限/角色/公池；题库/录题/单词书/模考,老师，我这边发现一个问题，学生之前是班课，单词我这边通过班课的班级布置出去，现在把他移出班级，单词就都不见了，需要重新布置，那这样的话如果学生背到了一半，重新布置的话，不就是又要重新从第一单元开始吗？有没有其他方法呢？可以让他单词书一直在，不需要因为换了班级而变动,将学生移除了班级，学生看不到单词书，需要重新布置，如何解决,作业都是以班级维度下发的，将学生移除班级就看不到了，单词书也是班级的维度，目前只能重新布置或者将学生重新加入该班级，将学生状态设置为结课,老师，您可以先检查三点：学生是否在对应班级里、作业布置对象是否包含该学生、学生账号是否有做题权限。确认后让学生端刷新或重新登录再看。,,企业版用户,2024-05-14 00:00:00,新洲际,,,,94
fb-approval-0056,建议入库,,teacher,老师库,老师,操作疑问,已处理,作业/布置/批改/反馈；音频/录音/听力；班级/排课/课时/考勤,学生做的阅读听力，做完之后正确答案学生怎么查看,学生做完作业之后怎么看正确答案,可以在班级页面找到作业，开启显示答案,老师，您可以先确认作业是否已经成功布置、学生是否在对应班级内，以及作业状态是否已提交/已完成；如果状态正常但仍看不到，再提供学生账号和作业链接转人工排查。,2391c7d9bead6c7cf6f0cccc81a2cfe.png,企业版用户,2023-03-11 00:00:00,维他,,,,94
fb-approval-0057,建议入库,,teacher,老师库,老师,使用问题,已处理,账号登录/密码/手机号；作业/布置/批改/反馈；浏览器/网络/缓存,您好 反馈一下 上午用系统的时间 好几次闪退到登录页面是什么情况呢,登录后页面闪退到登录界面,建议使用谷歌，客户用的360浏览器,建议使用谷歌，客户用的360浏览器,,企业版用户,2023-10-09 00:00:00,布谷龙途,,,,94
fb-approval-0058,建议入库,,student,学生库,学生,使用问题,已处理,账号登录/密码/手机号；浏览器/网络/缓存；权限/角色/公池；题库/录题/单词书/模考,老师们，校校上面这套题，登录进去没有办法做测试,学生无法做入学模考测试,登陆过员工账号，有身份数据缓存,老师，这种情况一般是浏览器里保留了员工账号的身份缓存。可以先退出账号，清理浏览器缓存后，再用学生账号重新登录测试。,1585ee1c04ce188630b80535f41c41e.jpg,企业版用户,2024-03-23 00:00:00,学而思,,,,93
fb-approval-0059,建议入库,,teacher,老师库,老师,操作疑问,已处理,作业/布置/批改/反馈；音频/录音/听力；权限/角色/公池；题库/录题/单词书/模考,中午好，想问一下模考作业结束后，怎样设置可以让学生看不到自己的阅读和听力成绩呀,,在系统信息里设置模考成绩审核后发布,老师，您可以先检查三点：学生是否在对应班级里、作业布置对象是否包含该学生、学生账号是否有做题权限。确认后让学生端刷新或重新登录再看。,53557b1a58eeecf490c0e8575bfc115.jpg,企业版用户,2023-02-23 00:00:00,北京寰语,,,,93
fb-approval-0060,建议入库,,teacher,老师库,老师,操作疑问,已处理,作业/布置/批改/反馈；音频/录音/听力；权限/角色/公池；题库/录题/单词书/模考,中午好，想问一下模考作业结束后，怎样设置可以让学生看不到自己的阅读和听力成绩呀,怎样设置可以让学生看不到主观题的成绩,在系统信息里设置模考成绩审核后发布,老师，您可以先检查三点：学生是否在对应班级里、作业布置对象是否包含该学生、学生账号是否有做题权限。确认后让学生端刷新或重新登录再看。,53557b1a58eeecf490c0e8575bfc115.jpg,客户数据2月,2023-02-23 00:00:00,北京寰语,,,,93
fb-approval-0061,建议入库,,teacher,老师库,老师,操作疑问,已处理,账号登录/密码/手机号；作业/布置/批改/反馈；班级/排课/课时/考勤,请问是否布置作业只能布置到学生的手机号账号中，家长的账号不可以做作业的是吗？,布置作业只能布置到学生的账号，家长的账号不可以做作业是吗,作业都是基于班级的，只有学生可以做,老师，您可以先确认作业是否已经成功布置、学生是否在对应班级内，以及作业状态是否已提交/已完成；如果状态正常但仍看不到，再提供学生账号和作业链接转人工排查。,,企业版用户,2023-04-14 00:00:00,方隅,,,,93
fb-approval-0062,建议入库,,teacher,老师库,老师,使用问题,已处理,账号登录/密码/手机号；作业/布置/批改/反馈；班级/排课/课时/考勤；题库/录题/单词书/模考,怎么使用PTE题库？ 需要先建立PTE的班级/VIP么？ 之后就可以相应看到PTE题库？,怎么使用PTE题库,先创建PTE班级，可以在模考测试中布置,先创建PTE班级，可以在模考测试中布置,,企业版用户,2023-02-28 00:00:00,北外,,,,93
fb-approval-0063,建议入库,,student,学生库,学生,使用问题,已处理,作业/布置/批改/反馈；音频/录音/听力；浏览器/网络/缓存,是剑17T1S1这套题，开了实时作业没有声音,学生做实时作业音频没有声音,学生没有使用电脑谷歌浏览器答题,老师，您可以先让学生使用 Chrome 浏览器重新进入，并刷新页面或清理缓存。如果音频超过 15 秒仍未加载，可按页面提示下载音频本地播放；仍不行的话，再提供学生账号、测试链接和截图转人工排查。,,企业版用户,2023-04-01 00:00:00,青澜,,,,92
