review_id,suggested_decision,human_decision,audience,audience_label,port,type,status,category,question,desc,suggested_answer,date,customer,manager,owner,review_note,score
fb-approval-0073,建议入库,,teacher,老师库,老师,使用问题,已处理,账号登录/密码/手机号；客户端,客户端让重新登录但是不跳转哦,客户端卡在首页，提示登录状态失效，无法进行下一步,现在解决未点击确认跳转到登录页重新登录，后续还会处理一次登录token的问题，不影响使用,2026-05-28,秒懂,,,,44
fb-approval-0074,建议入库,,teacher,老师库,老师,使用问题,已处理,账号登录/密码/手机号；客户端,桌面版登录，总出现这个， 点确定之后还是出现这个,客户端卡在首页，提示登录状态失效，无法进行下一步,现在解决未点击确认跳转到登录页重新登录，后续还会处理一次登录token的问题，不影响使用,2026-05-28,格橡树,,,,44
fb-approval-0075,建议入库,,teacher,老师库,老师,使用问题,不处理,账号登录/密码/手机号；结果页,学生错了2题，给的是满分30分，欧标也是6分。这个情况在新托福里出现的有点频繁好像,新托福结果页分数计算问题,这个后台查到是因为下午14:14分“飞虎老师”账号修改了分数为30分的,2026-01-04,飞虎,,,,44
fb-approval-0076,建议入库,,teacher,老师库,老师,使用问题,不处理,账号登录/密码/手机号；题库/录题/单词书/模考；机构题库,咱们这个试卷赋分规则怎么使用,机构题库提示原始满分不匹配:语法,登录了相应账号查看相应题目，未出现相同情况,2026-04-21,睿臻,,,,44
fb-approval-0077,建议入库,,student,学生库,学生,使用问题,客户未回复,作业/布置/批改/反馈；AI助教,ai助教还是不能用哦,反馈AI助教无法使用,这个问题技术判断是AI模型的问题，目前处理是加了日志，等下次有问题后再查日志进行处理,2026-05-13,秒懂,,,,43
fb-approval-0078,建议入库,,student,学生库,学生,使用问题,已处理,作业/布置/批改/反馈；基础训练-单词,我多次布置的sat单词，一直没问题，只有今天的单词，没有背诵，点进去直接是测试,今天下发的多次单词作业没有学习模式了,老师，您可以先确认作业是否已经成功布置、学生是否在对应班级内，以及作业状态是否已提交/已完成；如果状态正常但仍看不到，再提供学生账号和作业链接转人工排查。,2026-05-21,throughout,,,,43
fb-approval-0079,建议入库,,student,学生库,学生,使用问题,已处理,作业/布置/批改/反馈；基础训练-单词,多名学生反馈之前多次下发的词汇，今天都没有学习模式，打开直接是作答模式了，辛苦确认一下🌹,今天下发的多次单词作业没有学习模式了,老师，您可以先确认作业是否已经成功布置、学生是否在对应班级内，以及作业状态是否已提交/已完成；如果状态正常但仍看不到，再提供学生账号和作业链接转人工排查。,2026-05-21,杭州青澜,,,,43
fb-approval-0080,建议入库,,student,学生库,学生,使用问题,未复现,作业/布置/批改/反馈；基础训练-单词,学生单词词测点进去就是从12个开始的，前面11个都没出现。辛苦看下这是什么问题,单词测试没有从第1个开始,老师，您可以先检查三点：学生是否在对应班级里、作业布置对象是否包含该学生、学生账号是否有做题权限。确认后让学生端刷新或重新登录再看。,2026-05-12,飞虎,,,,43
fb-approval-0081,建议入库,,student,学生库,学生,使用问题,不处理,作业/布置/批改/反馈；答题,写作这个题的这个框和按钮是什么意思呀,反馈不能剪切粘贴,官方考试是不能复制粘贴写作题干的，只能复制粘贴学生自己写作的内容,2026-06-10,秒懂,,,,43
fb-approval-0082,建议入库,,student,学生库,学生,使用问题,未复现,作业/布置/批改/反馈；答题,这个是为啥呀,作业无法提交,老师，您可以先确认作业是否已经成功布置、学生是否在对应班级内，以及作业状态是否已提交/已完成；如果状态正常但仍看不到，再提供学生账号和作业链接转人工排查。,2026-05-05,秒懂,,,,43
fb-approval-0083,建议入库,,student,学生库,学生,使用问题,已处理,作业/布置/批改/反馈；答题,今晚是大面积学生做完了作业无法提交，麻烦尽快确认一下什么问题吧,学生无法提交作业（多个学生，但是目前只有秒懂反馈）,老师，您可以先确认作业是否已经成功布置、学生是否在对应班级内，以及作业状态是否已提交/已完成；如果状态正常但仍看不到，再提供学生账号和作业链接转人工排查。,2026-04-13,秒懂,,,,43
fb-approval-0084,建议入库,,student,学生库,学生,使用问题,不处理,作业/布置/批改/反馈；答题,我们做口语作业的时候，是可以用这个麦的，能识别出来，就是跟读好像不行，所以不知道是不是麦的问题,跟读作业无法识别,老师，您可以先确认作业是否已经成功布置、学生是否在对应班级内，以及作业状态是否已提交/已完成；如果状态正常但仍看不到，再提供学生账号和作业链接转人工排查。,2026-01-07,秒懂,,,,43
fb-approval-0085,建议入库,,student,学生库,学生,使用问题,已处理,作业/布置/批改/反馈；结果页,学生反馈：发现很多名词一旦是复数，就无法识别和翻译了，这里想查wrestling也不可以,单词无法查询,是之前加的防止扒数据做的限制，现在有这种限制的单词目前无法翻译，现在已经将这类单词翻译放出来了,2026-01-07,秒懂,,,,43
fb-approval-0086,建议入库,,student,学生库,学生,使用问题,不处理,作业/布置/批改/反馈；错题分析,老师好，我在今天2026年4月4日晚上20：53前后给学生 曾雪伦，下发了语境填词的错题，让她重新练习，但是她页面一道题也不显示，请问是怎么回事？,学生没有收到错题作业,老师，您可以先确认作业是否已经成功布置、学生是否在对应班级内，以及作业状态是否已提交/已完成；如果状态正常但仍看不到，再提供学生账号和作业链接转人工排查。,2026-04-04,新航道北京,,,,43
fb-approval-0087,建议入库,,student,学生库,学生,使用问题,,作业/布置/批改/反馈；题库/录题/单词书/模考；单词书,最新的单词没有读音,反馈单词没有发音,没有音标的单词，目前没有显示发音按钮，今天会处理,2026-06-10,广州花笙,,,,43
fb-approval-0088,建议入库,,student,学生库,学生,使用问题,不处理,作业/布置/批改/反馈；题库/录题/单词书/模考；答题,老师还有这个题型训练没有选限制时间进去依旧到时间就停止了，麻烦看一下怎么设置,题型训练没有设置倒计时的情况下，倒计时会归零,这里的作业查到布置的是模考，不是题型训练,2026-05-03,北京蘑菇,,,,43
fb-approval-0089,建议入库,,student,学生库,学生,使用问题,已处理,作业/布置/批改/反馈；题库/录题/单词书/模考；答题,您好 辛苦帮我们看一下这个练习 横线数量对不上哦,基础训练横线数量不对,技术反馈单词中间不是常规的空格，后台录题在处理中,2026-04-14,杭州青澜,,,,43
fb-approval-0090,建议入库,,student,学生库,学生,使用问题,不处理,作业/布置/批改/反馈；题库/录题/单词书/模考；答题,你好，我这边布置的是英译英，学生测试的时候显示的是中文，可以看一下是什么问题吗[玫瑰],英译英显示了中文,因为这本单词书录入的时候，英文释义处录入的就是中文，所以英译英才会显示的是中文,2026-01-24,守壹私塾,,,,43
fb-approval-0091,建议入库,,student,学生库,学生,使用问题,不处理,作业/布置/批改/反馈；题库/录题/单词书/模考；答题,"你好，这个单词分数又显示不出来了，麻烦空的时候看看,谢谢",学生无法交卷,因为之前上传的单词过长导致校验失败导致的，这个单词应该是之前上传的，后面有一次修改加了上传的限制的，这个处理只有让老师那边把单词书单词修改为正常的单词重新布置作业了,2026-01-12,亿希教育,,,,43
fb-approval-0092,建议入库,,teacher,老师库,老师,使用问题,已处理,作业/布置/批改/反馈；AI批改,这个批改的正确率只有10%，可以让技术看下嘛,精听听译作业反馈评分过低,老师，您可以先确认作业是否已经成功布置、学生是否在对应班级内，以及作业状态是否已提交/已完成；如果状态正常但仍看不到，再提供学生账号和作业链接转人工排查。,2026-06-05,乐普思,,,,43
fb-approval-0093,建议入库,,teacher,老师库,老师,使用问题,不处理,作业/布置/批改/反馈；AI批改,请问系统里邮件写作的ai评分3.5是怎么出来的？下拉选项里都没有3.5 但ai的评分功能会自动生成3.5的分数 这时如果我想要人工修改也只能在下拉选项里选 没有办法还原它原本的3.5评分,AI批改给出的分数不对,作业是11号提交的，分数更新是在这之后改的，需要重新批改,2026-05-28,超级学长,,,,43
fb-approval-0094,建议入库,,teacher,老师库,老师,使用问题,不处理,作业/布置/批改/反馈；AI批改,请问咱们的写作、口语AI批改，更新后现在变慢很多的，一个part都要2分钟，而且要一个一个批改呢,AI批改速度慢（雅思/托福）,回复了客户那边，需要进一步确认在布置的时候有没有勾选AI批改,2026-02-11,广州三立,,,,43
fb-approval-0095,建议入库,,teacher,老师库,老师,使用问题,不处理,作业/布置/批改/反馈；AI批改,目前会有自动评语，我们可以编辑这个评语或者覆盖评语吗？,人工批改被AI批改覆盖,ai批改还未结束的时候老师添加了人工批改，所以在ai批改后被覆盖了,2026-02-03,壹思唯,,,,43
fb-approval-0096,建议入库,,teacher,老师库,老师,使用问题,不处理,作业/布置/批改/反馈；作业管理页面,老师，有学生家长说学生在家完成了作业，但是没有显示,需要看下学生有没有做过作业（不排除做的是词汇量测试的可能）,老师，您可以先确认作业是否已经成功布置、学生是否在对应班级内，以及作业状态是否已提交/已完成；如果状态正常但仍看不到，再提供学生账号和作业链接转人工排查。,2026-05-25,飞虎,,,,43
